event_id,time,start_lon,start_lat,end_lon,end_lat,state,cz_name,cz_timezone,tor_f_scale,tor_f_scale_num,tor_length,tor_width,deaths_direct,injuries_direct,damage_property_num,source_file,data_year
966119,2021-08-10 16:58:00,-88.5296,44.5383,-88.4908,44.5299,WISCONSIN,OUTAGAMIE,CST-6,EF1,1.0,2.05,40.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
974624,2021-08-10 17:33:00,-88.9328,42.0394,-88.9219,42.0415,ILLINOIS,DE KALB,CST-6,EFU,,0.6,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979232,2021-08-11 12:45:00,-90.6415,43.8562,-90.524,43.8443,WISCONSIN,MONROE,CST-6,EF1,1.0,5.91,80.0,0,0,40000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979234,2021-08-11 12:55:00,-90.5112,43.8608,-90.4567,43.869,WISCONSIN,MONROE,CST-6,EF1,1.0,2.77,75.0,0,0,3000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
966121,2021-08-11 13:08:00,-88.3125,44.6594,-88.3051,44.6591,WISCONSIN,SHAWANO,CST-6,EF0,0.0,0.37,41.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
966120,2021-08-11 13:14:00,-88.245,44.6749,-88.1997,44.6697,WISCONSIN,BROWN,CST-6,EF0,0.0,2.27,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982539,2021-08-11 13:40:00,-84.3284,41.6664,-84.3248,41.6651,OHIO,FULTON,EST-5,EF1,1.0,0.21,70.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984376,2021-08-11 13:49:00,-84.5042,40.8405,-84.4681,40.8481,OHIO,VAN WERT,EST-5,EFU,,1.97,30.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982540,2021-08-11 14:00:00,-84.4121,40.7749,-84.3971,40.7737,OHIO,VAN WERT,EST-5,EFU,,0.79,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982541,2021-08-11 14:02:00,-84.3971,40.7737,-84.3239,40.766,OHIO,ALLEN,EST-5,EF0,0.0,3.87,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
1086303,2021-08-11 15:04:00,-84.1641,46.2383,-84.1328,46.2359,MICHIGAN,CHIPPEWA,EST-5,EF0,0.0,1.5,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
973374,2021-08-11 16:40:00,-90.96,42.4,-90.95,42.4,IOWA,DUBUQUE,CST-6,EF0,0.0,0.6,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979968,2021-08-11 17:08:00,-90.2904,42.8982,-90.2903,42.8964,WISCONSIN,IOWA,CST-6,EF0,0.0,0.12,25.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979980,2021-08-11 17:12:00,-90.1129,42.8748,-90.0932,42.8734,WISCONSIN,IOWA,CST-6,EF0,0.0,1.0,25.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
973847,2021-08-11 20:01:00,-85.8041,42.7375,-85.7505,42.727,MICHIGAN,ALLEGAN,EST-5,EF0,0.0,2.82,100.0,0,0,300000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
965639,2021-08-12 15:32:00,-95.7281,29.922,-95.7282,29.9265,TEXAS,HARRIS,CST-6,EF0,0.0,0.25,10.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
968759,2021-08-13 16:15:00,-115.67,40.67,-115.67,40.67,NEVADA,ELKO,PST-8,EF0,0.0,0.1,15.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970167,2021-08-17 00:25:00,-84.2087,32.0775,-84.2192,32.093,GEORGIA,SUMTER,EST-5,EF1,1.0,1.23,325.0,0,0,200000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970141,2021-08-17 03:34:00,-84.7178,33.1523,-84.7724,33.1688,GEORGIA,MERIWETHER,EST-5,EF0,0.0,3.36,150.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970144,2021-08-17 04:47:00,-83.3609,32.6123,-83.3672,32.6495,GEORGIA,TWIGGS,EST-5,EF0,0.0,2.6,150.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970151,2021-08-17 05:24:00,-83.2554,33.5824,-83.2991,33.6539,GEORGIA,GREENE,EST-5,EF1,1.0,5.54,100.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970138,2021-08-17 05:27:00,-83.3521,32.9429,-83.366,32.954,GEORGIA,BALDWIN,EST-5,EF0,0.0,1.11,150.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970139,2021-08-17 05:30:00,-83.366,32.954,-83.375,32.9617,GEORGIA,JONES,EST-5,EF0,0.0,0.75,150.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970163,2021-08-17 07:20:00,-83.2653,34.1387,-83.3505,34.188,GEORGIA,MADISON,EST-5,EF1,1.0,5.94,150.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970170,2021-08-17 09:24:00,-83.4161,34.333,-83.4696,34.4025,GEORGIA,BANKS,EST-5,EF1,1.0,5.69,100.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982262,2021-08-17 10:15:00,-81.022,35.804,-81.052,35.846,NORTH CAROLINA,IREDELL,EST-5,EF1,1.0,3.35,200.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982263,2021-08-17 10:22:00,-81.052,35.846,-81.067,35.868,NORTH CAROLINA,ALEXANDER,EST-5,EF1,1.0,1.74,200.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982296,2021-08-17 11:50:00,-82.928,34.797,-82.928,34.797,SOUTH CAROLINA,OCONEE,EST-5,EF0,0.0,0.14,50.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980800,2021-08-17 11:54:00,-80.8831,36.0669,-80.8872,36.0771,NORTH CAROLINA,WILKES,EST-5,EF0,0.0,0.74,50.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982297,2021-08-17 11:59:00,-82.725,34.621,-82.725,34.621,SOUTH CAROLINA,ANDERSON,EST-5,EF0,0.0,0.15,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970704,2021-08-17 12:03:00,-82.0096,33.6259,-82.0013,33.6466,SOUTH CAROLINA,EDGEFIELD,EST-5,EF0,0.0,1.51,100.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980806,2021-08-17 12:11:00,-80.9278,36.1725,-80.9319,36.1817,NORTH CAROLINA,WILKES,EST-5,EF0,0.0,0.68,75.0,0,0,85000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982302,2021-08-17 13:34:00,-83.282,34.898,-83.282,34.898,GEORGIA,RABUN,EST-5,EF0,0.0,0.02,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982298,2021-08-17 13:53:00,-82.3,34.765,-82.313,34.798,SOUTH CAROLINA,GREENVILLE,EST-5,EF1,1.0,2.4,75.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970706,2021-08-17 14:31:00,-81.4697,33.9508,-81.419,34.079,SOUTH CAROLINA,LEXINGTON,EST-5,EF0,0.0,9.42,75.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970705,2021-08-17 14:33:00,-81.4971,33.9713,-81.4956,34.0338,SOUTH CAROLINA,LEXINGTON,EST-5,EF0,0.0,4.32,50.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
971474,2021-08-17 14:49:00,-81.419,34.079,-81.413,34.107,SOUTH CAROLINA,NEWBERRY,EST-5,EF1,1.0,1.96,100.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
971476,2021-08-17 14:53:00,-81.413,34.107,-81.4019,34.1476,SOUTH CAROLINA,LEXINGTON,EST-5,EF1,1.0,2.88,250.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970702,2021-08-17 16:40:00,-80.8721,33.59,-80.872,33.603,SOUTH CAROLINA,ORANGEBURG,EST-5,EF1,1.0,0.9,50.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982300,2021-08-17 17:07:00,-82.168,34.657,-82.168,34.657,SOUTH CAROLINA,LAURENS,EST-5,EF0,0.0,0.2,30.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982299,2021-08-17 17:18:00,-82.144,34.728,-82.131,34.746,SOUTH CAROLINA,LAURENS,EST-5,EF1,1.0,1.45,75.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
970707,2021-08-17 19:47:00,-81.5821,33.9777,-81.5809,33.9785,SOUTH CAROLINA,SALUDA,EST-5,EF0,0.0,0.11,25.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976460,2021-08-18 11:46:00,-76.5331,40.6474,-76.5332,40.6479,PENNSYLVANIA,SCHUYLKILL,EST-5,EF0,0.0,0.13,10.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976677,2021-08-18 14:16:00,-77.0619,39.9391,-77.0585,39.9477,PENNSYLVANIA,ADAMS,EST-5,EF0,0.0,0.62,75.0,0,0,6000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976463,2021-08-18 15:35:00,-76.991,40.798,-76.991,40.806,PENNSYLVANIA,SNYDER,EST-5,EF0,0.0,0.45,15.0,0,0,4000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976670,2021-08-18 17:31:00,-76.9074,40.4506,-76.8779,40.5241,PENNSYLVANIA,DAUPHIN,EST-5,EF1,1.0,5.54,150.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976673,2021-08-18 19:35:00,-76.627,39.856,-76.618,39.863,PENNSYLVANIA,YORK,EST-5,EF0,0.0,0.68,125.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972145,2021-08-18 20:15:00,-76.001,40.525,-75.996,40.54,PENNSYLVANIA,BERKS,EST-5,EF1,1.0,1.07,125.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972152,2021-08-18 23:25:00,-75.322,40.284,-75.3008,40.3085,PENNSYLVANIA,MONTGOMERY,EST-5,EF1,1.0,2.03,140.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972153,2021-08-18 23:29:00,-75.3008,40.3085,-75.235,40.392,PENNSYLVANIA,BUCKS,EST-5,EF1,1.0,6.73,140.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972121,2021-08-19 01:38:00,-74.533,40.902,-74.525,40.913,NEW JERSEY,MORRIS,EST-5,EF0,0.0,0.87,50.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
977293,2021-08-19 09:15:00,-71.898,41.9942,-71.8627,42.0241,CONNECTICUT,WINDHAM,EST-5,EF0,0.0,2.75,50.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
977294,2021-08-19 09:21:00,-71.8627,42.0241,-71.8411,42.0463,MASSACHUSETTS,WORCESTER,EST-5,EF0,0.0,1.89,50.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
977301,2021-08-19 12:30:00,-71.6793,42.4153,-71.6726,42.4213,MASSACHUSETTS,WORCESTER,EST-5,EF0,0.0,0.54,35.0,0,0,12000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
978661,2021-08-19 16:07:00,-102.11,40.52,-102.11,40.52,COLORADO,PHILLIPS,MST-7,EF1,1.0,0.01,50.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
978660,2021-08-19 16:09:00,-102.13,40.55,-102.13,40.55,COLORADO,PHILLIPS,MST-7,EF0,0.0,0.01,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
978659,2021-08-19 16:20:00,-102.14,40.53,-102.14,40.53,COLORADO,PHILLIPS,MST-7,EF0,0.0,0.02,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
982092,2021-08-20 14:34:00,-95.793,43.334,-95.762,43.379,IOWA,OSCEOLA,CST-6,EF0,0.0,3.64,30.0,0,0,30000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983236,2021-08-20 15:18:00,-97.3108,47.107,-97.3043,47.113,NORTH DAKOTA,CASS,CST-6,EF0,0.0,0.4,40.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
968191,2021-08-20 17:30:00,-95.0931,45.3935,-95.0924,45.3946,MINNESOTA,KANDIYOHI,CST-6,EFU,,0.08,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
968192,2021-08-20 17:42:00,-95.003,45.4506,-94.9904,45.48,MINNESOTA,STEARNS,CST-6,EF0,0.0,2.12,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972758,2021-08-20 19:03:00,-94.6291,42.5925,-94.6083,42.6002,IOWA,POCAHONTAS,CST-6,EFU,,1.18,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972759,2021-08-20 19:19:00,-94.3464,42.7365,-94.3039,42.7366,IOWA,HUMBOLDT,CST-6,EFU,,2.16,60.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972760,2021-08-20 20:05:00,-93.9139,42.7606,-93.8368,42.7759,IOWA,WRIGHT,CST-6,EF0,0.0,4.05,190.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
1023248,2021-08-21 16:58:00,-87.4151,36.2019,-87.4106,36.1956,TENNESSEE,DICKSON,CST-6,EF0,0.0,0.5,50.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980050,2021-08-21 17:09:00,-88.2132,34.8445,-88.178,34.8032,MISSISSIPPI,TISHOMINGO,CST-6,EF1,1.0,3.48,200.0,0,0,250000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980057,2021-08-21 17:22:00,-88.1551,34.7908,-88.1481,34.7867,MISSISSIPPI,TISHOMINGO,CST-6,EF0,0.0,0.49,50.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983253,2021-08-22 17:02:00,-98.8553,48.06,-98.851,48.0634,NORTH DAKOTA,RAMSEY,CST-6,EF0,0.0,0.31,25.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972469,2021-08-22 18:55:00,-97.55,45.22,-97.5493,45.22,SOUTH DAKOTA,DAY,CST-6,EF0,0.0,0.04,10.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979161,2021-08-23 10:40:00,-71.577,42.311,-71.586,42.32,MASSACHUSETTS,MIDDLESEX,EST-5,EF0,0.0,0.75,10.0,0,0,8000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979153,2021-08-23 11:30:00,-71.565,42.438,-71.565,42.438,MASSACHUSETTS,WORCESTER,EST-5,EF0,0.0,0.1,50.0,0,0,2000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979155,2021-08-23 12:10:00,-71.5001,42.4357,-71.5001,42.4357,MASSACHUSETTS,MIDDLESEX,EST-5,EF0,0.0,0.1,50.0,0,0,2000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
975955,2021-08-25 14:39:00,-90.21,41.4,-90.2101,41.4,ILLINOIS,HENRY,CST-6,EFU,,0.01,10.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976091,2021-08-25 15:48:00,-90.47,40.77,-90.469,40.771,ILLINOIS,WARREN,CST-6,EFU,,0.11,30.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972770,2021-08-27 16:06:00,-93.4134,43.0639,-93.4112,43.0949,IOWA,CERRO GORDO,CST-6,EF0,0.0,2.14,250.0,0,0,1000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
972772,2021-08-27 16:35:00,-93.1152,42.9474,-93.078,42.9359,IOWA,CERRO GORDO,CST-6,EFU,,2.04,110.0,0,0,1000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984551,2021-08-27 16:50:00,-92.9972,42.9363,-92.9721,42.9328,IOWA,FLOYD,CST-6,EF0,0.0,1.29,140.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
981117,2021-08-27 16:51:00,-92.9924,42.9667,-92.9491,42.9665,IOWA,FLOYD,CST-6,EF0,0.0,2.19,90.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
981122,2021-08-27 16:57:00,-92.8968,42.9635,-92.7782,42.9319,IOWA,FLOYD,CST-6,EF1,1.0,6.38,300.0,0,0,280000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
973408,2021-08-28 10:26:00,-94.5994,45.5726,-94.5569,45.5757,MINNESOTA,STEARNS,CST-6,EF0,0.0,2.07,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983182,2021-08-28 15:21:00,-96.933,43.342,-96.9246,43.344,SOUTH DAKOTA,TURNER,CST-6,EFU,,0.45,40.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983132,2021-08-28 15:22:00,-96.9246,43.344,-96.883,43.3497,SOUTH DAKOTA,LINCOLN,CST-6,EF1,1.0,2.25,150.0,0,0,75000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983193,2021-08-28 15:25:00,-96.862,43.352,-96.847,43.359,SOUTH DAKOTA,LINCOLN,CST-6,EFU,,0.9,20.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983206,2021-08-28 15:30:00,-96.783,43.362,-96.756,43.373,SOUTH DAKOTA,LINCOLN,CST-6,EFU,,1.6,20.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983945,2021-08-28 15:35:00,-96.707,43.365,-96.689,43.373,SOUTH DAKOTA,LINCOLN,CST-6,EFU,,1.1,30.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983386,2021-08-28 16:29:00,-95.863,43.936,-95.849,43.95,MINNESOTA,MURRAY,CST-6,EFU,,1.18,40.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983388,2021-08-28 16:40:00,-95.627,43.992,-95.621,44.019,MINNESOTA,MURRAY,CST-6,EFU,,1.91,20.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983389,2021-08-28 16:48:00,-95.561,44.044,-95.56,44.053,MINNESOTA,MURRAY,CST-6,EFU,,0.64,20.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983390,2021-08-28 16:53:00,-95.475,44.062,-95.474,44.094,MINNESOTA,MURRAY,CST-6,EFU,,2.21,20.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
983391,2021-08-28 17:04:00,-95.22,44.125,-95.202,44.175,MINNESOTA,COTTONWOOD,CST-6,EFU,,3.54,20.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984537,2021-08-28 17:29:00,-94.8068,44.226,-94.7956,44.2876,MINNESOTA,BROWN,CST-6,EF0,0.0,4.29,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984501,2021-08-28 17:29:00,-94.8627,44.2441,-94.8593,44.2916,MINNESOTA,BROWN,CST-6,EF0,0.0,3.29,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984538,2021-08-28 17:47:00,-94.641,44.3038,-94.6332,44.3162,MINNESOTA,BROWN,CST-6,EF0,0.0,0.94,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984539,2021-08-28 17:52:00,-94.5857,44.3473,-94.5794,44.3552,MINNESOTA,BROWN,CST-6,EFU,,0.63,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
973406,2021-08-28 19:12:00,-93.5422,43.8756,-93.5294,43.8789,MINNESOTA,WASECA,CST-6,EF0,0.0,0.68,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
984540,2021-08-28 19:14:00,-93.5136,43.8758,-93.5069,43.88,MINNESOTA,WASECA,CST-6,EF0,0.0,0.44,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979253,2021-08-29 05:23:00,-89.2582,30.3156,-89.292,30.3258,MISSISSIPPI,HARRISON,CST-6,EF1,1.0,2.13,150.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979255,2021-08-29 06:25:00,-89.36,30.3618,-89.3799,30.3787,MISSISSIPPI,HANCOCK,CST-6,EF1,1.0,1.67,150.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979257,2021-08-29 16:15:00,-89.0646,30.3777,-89.0736,30.3851,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,0.74,50.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979258,2021-08-29 18:33:00,-89.7729,30.2112,-89.8525,30.2298,LOUISIANA,ST. TAMMANY,CST-6,EF1,1.0,4.92,175.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979260,2021-08-29 18:59:00,-89.5074,30.2061,-89.6238,30.3211,MISSISSIPPI,HANCOCK,CST-6,EF0,0.0,10.55,75.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979261,2021-08-29 20:56:00,-89.7942,30.2197,-89.7977,30.232,LOUISIANA,ST. TAMMANY,CST-6,EF0,0.0,0.88,100.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979262,2021-08-29 21:11:00,-89.3864,30.2664,-89.4086,30.3108,MISSISSIPPI,HANCOCK,CST-6,EF0,0.0,3.34,200.0,0,0,250000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979263,2021-08-29 21:15:00,-89.3658,30.2955,-89.4006,30.3244,MISSISSIPPI,HANCOCK,CST-6,EF0,0.0,2.88,200.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980447,2021-08-29 21:37:00,-89.2822,30.3081,-89.2864,30.3145,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,0.51,75.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980448,2021-08-30 03:18:00,-88.9332,30.3973,-88.9354,30.3989,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,0.17,150.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980449,2021-08-30 04:55:00,-88.8788,30.3966,-88.8786,30.4042,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,0.53,100.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980450,2021-08-30 07:44:00,-89.0565,30.3868,-89.0632,30.382,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,0.52,100.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980451,2021-08-30 07:49:00,-89.0061,30.391,-88.9999,30.4051,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,1.04,200.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980452,2021-08-30 07:50:00,-88.9928,30.3971,-88.9693,30.4431,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,3.47,125.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980453,2021-08-30 07:56:00,-88.9737,30.3974,-88.9792,30.4119,MISSISSIPPI,HARRISON,CST-6,EF0,0.0,1.05,150.0,0,0,150000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980454,2021-08-30 09:37:00,-88.5583,30.3499,-88.4912,30.4855,MISSISSIPPI,JACKSON,CST-6,EF0,0.0,10.19,50.0,0,0,200000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976234,2021-08-30 11:20:00,-88.0731,30.7951,-87.9919,30.9212,ALABAMA,MOBILE,CST-6,EF1,1.0,9.96,175.0,0,3,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
976236,2021-08-30 12:25:00,-87.7922,31.4064,-87.7896,31.457,ALABAMA,CLARKE,CST-6,EF1,1.0,3.5,150.0,0,0,,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
981425,2021-08-30 13:02:00,-85.9109,31.7266,-85.8906,31.7675,ALABAMA,PIKE,CST-6,EF0,0.0,3.18,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
981432,2021-08-30 14:45:00,-85.5981,32.3979,-85.5932,32.4033,ALABAMA,MACON,CST-6,EF0,0.0,0.48,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979585,2021-08-31 14:59:00,-85.4894,31.1999,-85.4776,31.2078,ALABAMA,HOUSTON,CST-6,EF0,0.0,0.89,20.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979756,2021-08-31 17:14:00,-85.5045,31.3194,-85.4949,31.3239,ALABAMA,DALE,CST-6,EF0,0.0,0.65,125.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
980974,2021-08-31 17:34:00,-80.5188,37.0808,-80.521,37.1082,VIRGINIA,MONTGOMERY,EST-5,EF1,1.0,1.9,75.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
979760,2021-08-31 17:34:00,-85.614,31.1884,-85.6078,31.1949,ALABAMA,GENEVA,CST-6,EF0,0.0,0.58,25.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2021_c20260323.csv.gz,2021
